URL,,, 'Letzter Preis', 'Veränderung zum Vortag',,Letzter Handel, 'Geld', 'Brief',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 'Modified Duration', 'Kupon',,,,,,, 'Emittent', 'Branche', 'Markt', 'Subsegment', 'Mindestanlagesumme', 'Notierungseinheit', 'Emissionsdatum', 'Emissionsvolumen', 'Umlaufendes Volumen', 'Emissionswährung', 'Depotwährung', 'Notierungsaufnahme', 'Fälligkeit', 'Schuldnerkündigungsart', 'Sonderkündigung', 'Nachrangig', 'Kleinste handelbare Einheit', 'Spezialist', 'Handelsmodell'
https://www.boerse-frankfurt.de/anleihe/us912810tl26-united-states-of-america-4-22-52,['', '24.01.25 17:25:05'," '86,45'"," '0,35%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '0,30 / 0,35%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in US-Dollar', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '86,45', 'Tagestief/-hoch', '85,99 / 86,52', '52-Wochentief/-hoch', '84,41 / 100,58', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '4,9572'," '4,9572'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '0,8096', 'Aufgelaufene Stückzinstage', '74', 'Duration in Jahren', '16,162'," '6,682'"," '4,000%'", 'Erster Zinstermin', '15.05.2023', 'Anzahl Zinstermine', 'Halbjährlich', 'Zinslauf ab', '15.11.2022', 'United States of America', 'Währungsanleihen', 'Freiverkehr', '', '100', 'Prozentnotiert', '15.11.2022', '64.339.912.000', '64.339.912.000', 'USD', 'USD', '08.11.2022', '15.11.2052', '', '', '', '100', 'ICF BANK AG WERTPAPIERHANDELSBANK', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/de000dk01198-dekabank-deutsche-girozentrale-3-63-24-34,['', '24.01.25 12:00:46'," '102,77'"," '-0,17%'", '', '24.01.25 12:00:46'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '-0,18 / -0,17%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Euro', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '102,77', 'Tagestief/-hoch', '102,77 / 102,77', '52-Wochentief/-hoch', '97,41 / 105,89', 'Handelszeiten', '11:00-13:00', 'Rendite in % zum letzten Preis', '3,2705'," '3,2705'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '3,5316', 'Aufgelaufene Stückzinstage', '356', 'Duration in Jahren', '7,881'," '5,894'"," '3,630%'", 'Erster Zinstermin', '07.02.2025', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '07.02.2024', 'DekaBank Deutsche Girozentrale', 'Pfandbriefe von Hypothekenbankenoder', 'Regulierter Markt', '', '', 'Prozentnotiert', '07.02.2024', '20.000.000', '20.000.000', 'EUR', 'EUR', '08.02.2024', '07.02.2034', '', '', '', '100.000', 'BAADER BANK AG', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/fr00140049a8-gecina-s-a-0-875-21-36,['', '24.01.25 17:00:50'," '74,00'"," '-0,20%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '-0,15 / -0,20%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Euro', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '74,00', 'Tagestief/-hoch', '73,95 / 74,07', '52-Wochentief/-hoch', '68,41 / 76,77', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '3,7087'," '3,7087'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '0,5070', 'Aufgelaufene Stückzinstage', '212', 'Duration in Jahren', '10,821'," '7,139'"," '0,875%'", 'Erster Zinstermin', '30.06.2022', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '30.06.2021', 'Gecina S.A.', 'Währungsanleihen', 'Freiverkehr', '', '100.000', 'Prozentnotiert', '30.06.2021', '550.000.000', '550.000.000', 'EUR', 'EUR', '24.06.2021', '30.06.2036', 'Special call', '', '', '100.000', 'BAADER BANK AG', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/xs2020670852-medtronic-global-holdings-sca-1-19-31,['', '24.01.25 17:00:49'," '87,09'"," '-0,18%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '-0,16 / -0,18%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Euro', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '87,09', 'Tagestief/-hoch', '86,96 / 87,32', '52-Wochentief/-hoch', '83,41 / 89,72', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '3,2590'," '3,2590'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '0,5740', 'Aufgelaufene Stückzinstage', '210', 'Duration in Jahren', '6,244'," '5,081'"," '1,000%'", 'Erster Zinstermin', '02.07.2020', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '02.07.2019', 'Medtronic Global Holdings SCA', 'Währungsanleihen', 'Freiverkehr', '', '100.000', 'Prozentnotiert', '02.07.2019', '1.000.000.000', '1.000.000.000', 'EUR', 'EUR', '28.06.2019', '02.07.2031', 'Special call', '', '', '100.000', 'BAADER BANK AG', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/ch0536892760-pfandbriefzentrale-der-schweizerischen-kantonalbanken-0-25-20-40,['', '24.01.25 17:25:05'," '88,47'"," '-0,73%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '-0,65 / -0,73%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Schweizer Franken', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '88,47', 'Tagestief/-hoch', '88,47 / 89,10', '52-Wochentief/-hoch', '80,41 / 92,34', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '1,0673'," '1,0673'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '0,1569', 'Aufgelaufene Stückzinstage', '226', 'Duration in Jahren', '15,086'," '12,815'"," '0,250%'", 'Erster Zinstermin', '12.06.2021', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '12.06.2020', 'Pfandbriefzentrale der schweizerischen Kantonalbanken', 'Währungsanleihen', 'Freiverkehr', '', '5.000', 'Prozentnotiert', '12.06.2020', '146.000.000', '146.000.000', 'CHF', 'CHF', '15.06.2020', '12.06.2040', '', '', '', '5.000', 'ICF BANK AG WERTPAPIERHANDELSBANK', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/de000a3e5s00-hochtief-ag-0-625-21-29,['', '24.01.25 12:13:59'," '89,525'"," '-0,19%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '-0,17 / -0,19%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Euro', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '89,525', 'Tagestief/-hoch', '89,525 / 89,625', '52-Wochentief/-hoch', '84,415 / 91,195', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '3,3125'," '3,3125'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '0,4732', 'Aufgelaufene Stückzinstage', '277', 'Duration in Jahren', '4,199'," '3,657'"," '0,625%'", 'Erster Zinstermin', '26.04.2022', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '26.04.2021', 'HOCHTIEF AG', '(Industrie-) und Bankschuldverschreibungen', 'Freiverkehr', '', '1.000', 'Prozentnotiert', '26.04.2021', '500.000.000', '500.000.000', 'EUR', 'EUR', '22.04.2021', '26.04.2029', 'Special call', '', '', '1.000', 'ODDO BHF SE', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/xs2745344601-volkswagen-leasing-gmbh-3-625-24-26,['', '24.01.25 11:41:10'," '100,90'"," '0,17%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '0,173 / 0,17%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Euro', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '100,90', 'Tagestief/-hoch', '100,90 / 100,917', '52-Wochentief/-hoch', '99,42 / 101,307', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '3,0669'," '3,0669'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '1,0803', 'Aufgelaufene Stückzinstage', '109', 'Duration in Jahren', '1,684'," '1,600'"," '3,625%'", 'Erster Zinstermin', '11.10.2024', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '11.01.2024', 'Volkswagen Leasing GmbH', '(Industrie-) und Bankschuldverschreibungen', 'Freiverkehr', '', '1.000', 'Prozentnotiert', '11.01.2024', '850.000.000', '850.000.000', 'EUR', 'EUR', '08.01.2024', '11.10.2026', '', '', '', '1.000', 'ODDO BHF SE', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/usu0901rab34-bimbo-bakeries-usa-inc-6-05-23-29,['', '24.01.25 09:08:44'," '101,84'"," '0,03%'", '', '24.01.25 17:29:47'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '0,03 / 0,03%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in US-Dollar', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '101,84', 'Tagestief/-hoch', '101,84 / 101,84', '52-Wochentief/-hoch', '100,42 / 106,45', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '5,6021'," '5,6021'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '0,2185', 'Aufgelaufene Stückzinstage', '13', 'Duration in Jahren', '3,590'," '3,204'"," '6,050%'", 'Erster Zinstermin', '15.07.2024', 'Anzahl Zinstermine', 'Halbjährlich', 'Zinslauf ab', '02.11.2023', 'Bimbo Bakeries USA Inc.', 'Währungsanleihen', 'Freiverkehr', '', '200.000', 'Prozentnotiert', '02.11.2023', '450.000.000', '450.000.000', 'USD', 'USD', '02.11.2023', '15.01.2029', 'Call option', '', '', '200.000', 'WOLFGANG STEUBING AG', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/us911312az91-united-parcel-service-inc-3-4-16-46,['', '24.01.25 17:00:49'," '71,73'"," '0,65%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '0,46 / 0,65%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in US-Dollar', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '71,73', 'Tagestief/-hoch', '71,Jun-71,73', '52-Wochentief/-hoch', '69,42 / 81,86', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '5,7574'," '5,7574'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '0,6894', 'Aufgelaufene Stückzinstage', '73', 'Duration in Jahren', '14,268'," '6,504'"," '3,400%'", 'Erster Zinstermin', '15.05.2017', 'Anzahl Zinstermine', 'Halbjährlich', 'Zinslauf ab', '24.10.2016', 'United Parcel Service Inc.', 'Währungsanleihen', 'Freiverkehr', '', '2.000', 'Prozentnotiert', '24.10.2016', '500.000.000', '500.000.000', 'USD', 'USD', '21.10.2016', '15.11.2046', 'Call option', '', '', '2.000', 'BAADER BANK AG', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/fr0013101599-cnp-assurances-s-a-6-16-49,['', '24.01.25 09:08:43'," '99,98'"," '0,00%'", '', '24.01.25 17:29:47'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '0,00 / 0,00%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in US-Dollar', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '99,98', 'Tagestief/-hoch', '99,98 / 99,98', '52-Wochentief/-hoch', '99,43 / 102,09', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '6,0923'," '6,0923'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '0,1000', 'Aufgelaufene Stückzinstage', '6', 'Duration in Jahren', '13,014'," '5,073'"," '6,000%'", 'Erster Zinstermin', '22.07.2016', 'Anzahl Zinstermine', 'Halbjährlich', 'Zinslauf ab', '22.01.2016', 'CNP Assurances S.A.', 'Währungsanleihen', 'Freiverkehr', '', '200.000', 'Prozentnotiert', '22.01.2016', '500.000.000', '500.000.000', 'USD', 'USD', '23.02.2021', '22.01.2049', 'Call option', '', 'Ja', '200.000', 'WOLFGANG STEUBING AG', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/usu1109mat37-broadcom-inc-3-5-21-41,['', '24.01.25 17:00:13'," '76,95'"," '0,48%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '0,37 / 0,48%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in US-Dollar', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '76,95', 'Tagestief/-hoch', '76,56 / 76,95', '52-Wochentief/-hoch', '73,43 / 82,58', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '5,7941'," '5,7941'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '1,5847', 'Aufgelaufene Stückzinstage', '163', 'Duration in Jahren', '11,810'," '6,808'"," '3,500%'", 'Erster Zinstermin', '15.08.2021', 'Anzahl Zinstermine', 'Halbjährlich', 'Zinslauf ab', '19.01.2021', 'Broadcom Inc.', 'Währungsanleihen', 'Freiverkehr', '', '2.000', 'Prozentnotiert', '19.01.2021', '3.000.000.000', '3.000.000.000', 'USD', 'USD', '07.01.2021', '15.02.2041', 'Call option', '', '', '2.000', 'WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/us026874dl83-american-international-group-inc-4-75-18-48,['', '24.01.25 17:00:49'," '86,93'"," '0,40%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '0,35 / 0,40%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in US-Dollar', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '86,93', 'Tagestief/-hoch', '86,52 / 86,93', '52-Wochentief/-hoch', '84,43 / 96,34', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '5,8639'," '5,8639'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '1,5438', 'Aufgelaufene Stückzinstage', '117', 'Duration in Jahren', '13,612'," '5,737'"," '4,750%'", 'Erster Zinstermin', '01.10.2018', 'Anzahl Zinstermine', 'Halbjährlich', 'Zinslauf ab', '26.03.2018', 'American International Group Inc.', 'Währungsanleihen', 'Freiverkehr', '', '2.000', 'Prozentnotiert', '26.03.2018', '1.000.000.000', '1.000.000.000', 'USD', 'USD', '22.03.2018', '01.04.2048', 'Call option', '', '', '2.000', 'BAADER BANK AG', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/xs2149207354-the-goldman-sachs-group-inc-3-375-20-25,['', '24.01.25 17:00:50'," '100,01'"," '-0,03%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '-0,03 / -0,03%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Euro', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '100,01', 'Tagestief/-hoch', '100,01 / 100,05', '52-Wochentief/-hoch', '99,44 / 100,16', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '3,2644'," '3,2644'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '2,8317', 'Aufgelaufene Stückzinstage', '307', 'Duration in Jahren', '0,163'," '0,163'"," '3,375%'", 'Erster Zinstermin', '27.03.2021', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '27.03.2020', 'The Goldman Sachs Group Inc.', 'Währungsanleihen', 'Freiverkehr', '', '1.000', 'Prozentnotiert', '27.03.2020', '2.000.000.000', '2.000.000.000', 'EUR', 'EUR', '27.03.2020', '27.03.2025', '', '', '', '1.000', 'BAADER BANK AG', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/us91282ckp58-united-states-of-america-4-625-24-29,['', '24.01.25 17:25:06'," '100,875'"," '0,19%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '0,19 / 0,19%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in US-Dollar', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '100,875', 'Tagestief/-hoch', '100,70 / 100,905', '52-Wochentief/-hoch', '99,44 / 105,135', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '4,4441'," '4,4441'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '1,1256', 'Aufgelaufene Stückzinstage', '89', 'Duration in Jahren', '3,914'," '3,554'"," '4,625%'", 'Erster Zinstermin', '31.10.2024', 'Anzahl Zinstermine', 'Halbjährlich', 'Zinslauf ab', '30.04.2024', 'United States of America', 'Währungsanleihen', 'Freiverkehr', '', '100', 'Prozentnotiert', '30.04.2024', '70.332.305.800', '70.332.305.800', 'USD', 'USD', '25.04.2024', '30.04.2029', '', '', '', '100', 'ICF BANK AG WERTPAPIERHANDELSBANK', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/de000dk01180-dekabank-deutsche-girozentrale-3-57-24-33,['', '24.01.25 12:00:47'," '102,25'"," '-0,17%'", '', '24.01.25 12:00:47'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '-0,17 / -0,17%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Euro', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '102,25', 'Tagestief/-hoch', '102,25 / 102,25', '52-Wochentief/-hoch', '97,44 / 105,04', 'Handelszeiten', '11:00-13:00', 'Rendite in % zum letzten Preis', '3,2470'," '3,2470'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '3,4732', 'Aufgelaufene Stückzinstage', '356', 'Duration in Jahren', '7,137'," '5,522'"," '3,570%'", 'Erster Zinstermin', '07.02.2025', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '07.02.2024', 'DekaBank Deutsche Girozentrale', 'Pfandbriefe von Hypothekenbankenoder', 'Regulierter Markt', '', '', 'Prozentnotiert', '07.02.2024', '20.000.000', '20.000.000', 'EUR', 'EUR', '08.02.2024', '07.02.2033', '', '', '', '100.000', 'BAADER BANK AG', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/xs1485725854-bnp-paribas-s-a-4-625-16-27,['', '24.01.25 17:00:13'," '96,52'"," '0,11%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '0,11 / 0,11%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Australischer Dollar', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '96,52', 'Tagestief/-hoch', '96,49 / 96,52', '52-Wochentief/-hoch', '92,44 / 99,82', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '6,4345'," '6,4345'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '4,1079', 'Aufgelaufene Stückzinstage', '325', 'Duration in Jahren', '2,060'," '1,806'"," '4,625%'", 'Erster Zinstermin', '09.03.2017', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '09.09.2016', 'BNP Paribas S.A.', 'Währungsanleihen', 'Freiverkehr', '', '200.000', 'Prozentnotiert', '09.09.2016', '280.000.000', '280.000.000', 'AUD', 'AUD', '06.09.2016', '09.03.2027', 'Special call', '', 'Ja', '200.000', 'WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/xs2625968693-bmw-finance-n-v-3-25-23-26,['', '24.01.25 17:25:00'," '100,671'"," '-0,20%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '-0,203 / -0,20%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Euro', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '100,671', 'Tagestief/-hoch', '100,671 / 100,891', '52-Wochentief/-hoch', '99,445 / 101,275', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '2,8616'," '2,8616'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '0,5956', 'Aufgelaufene Stückzinstage', '67', 'Duration in Jahren', '1,796'," '1,706'"," '3,250%'", 'Erster Zinstermin', '22.11.2023', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '22.05.2023', 'BMW Finance N.V.', 'Währungsanleihen', 'Freiverkehr', '', '1.000', 'Prozentnotiert', '22.05.2023', '750.000.000', '750.000.000', 'EUR', 'EUR', '17.05.2023', '22.11.2026', 'Special call', '', '', '1.000', 'ICF BANK AG WERTPAPIERHANDELSBANK', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/xs1936208419-fresenius-se-co-kgaa-2-875-19-29,['', '24.01.25 17:00:50'," '100,12'"," '-0,13%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '-0,13 / -0,13%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Euro', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '100,12', 'Tagestief/-hoch', '100,05 / 100,24', '52-Wochentief/-hoch', '96,445 / 101,86', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '2,8426'," '2,8426'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '2,7342', 'Aufgelaufene Stückzinstage', '348', 'Duration in Jahren', '3,883'," '3,467'"," '2,875%'", 'Erster Zinstermin', '15.02.2020', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '21.01.2019', 'Fresenius SE & Co. KGaA', '(Industrie-) und Bankschuldverschreibungen', 'Freiverkehr', '', '1.000', 'Prozentnotiert', '21.01.2019', '500.000.000', '500.000.000', 'EUR', 'EUR', '14.01.2019', '15.02.2029', 'Special call', '', '', '1.000', 'BAADER BANK AG', 'Fortlaufende Auktion']
https://www.boerse-frankfurt.de/anleihe/de000a2yn2v0-hochtief-ag-1-25-19-31,['', '24.01.25 17:00:49'," '88,17'"," '-0,18%'", '', '24.01.25 17:30:00'," '0,00'"," '0,00'", 'für 0 Nominal', 'für 0 Nominal', 'Differenz zum Vortag', '-0,16 / -0,18%', 'Spread absolut / relativ', '0 / 0%', 'Tagesumsatz in Euro', '0', 'Tagesumsatz nominal', '0', 'Preisfeststellungen', '0', 'Schlusspreis des letzten Handelstages', '88,17', 'Tagestief/-hoch', '88,Jan-88,29', '52-Wochentief/-hoch', '80,45 / 90,925', 'Handelszeiten', '08:00-17:30', 'Rendite in % zum letzten Preis', '3,2720'," '3,2720'", 'Rendite in % zu Brief', '', 'Rendite in % zu Geld', '', 'Stückzinsberechnung', 'k.A.', 'Stückzinsen in %', '0,5023', 'Aufgelaufene Stückzinstage', '147', 'Duration in Jahren', '6,360'," '5,143'"," '1,250%'", 'Erster Zinstermin', '03.09.2020', 'Anzahl Zinstermine', 'Jährlich', 'Zinslauf ab', '03.09.2019', 'HOCHTIEF AG', '(Industrie-) und Bankschuldverschreibungen', 'Freiverkehr', '', '1.000', 'Prozentnotiert', '03.09.2019', '250.000.000', '250.000.000', 'EUR', 'EUR', '30.08.2019', '03.09.2031', 'Special call', '', '', '1.000', 'BAADER BANK AG', 'Fortlaufende Auktion']
