URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green
https://www.boerse-frankfurt.de/anleihe/xs2327420977-e-on-se-0-6-21-32,xs2327420977,#NAME?,e-on-se,0-6-21-32,0.6,21,32,1
https://www.boerse-frankfurt.de/anleihe/xs2338564870-zf-finance-gmbh-2-21-27,xs2338564870,#NAME?,zf-finance-gmbh,2-21-27,2,21,27,1
https://www.boerse-frankfurt.de/anleihe/xs2346124410-landesbank-hessen-thueringen-girozentrale-0-375-21-29,xs2346124410,#NAME?,landesbank-hessen-thueringen-girozentrale,0-375-21-29,0.375,21,29,1
https://www.boerse-frankfurt.de/anleihe/xs2354685575-eew-energy-from-waste-gmbh-0-361-21-26,xs2354685575,#NAME?,eew-energy-from-waste-gmbh,0-361-21-26,0.361,21,26,1
https://www.boerse-frankfurt.de/anleihe/xs2356409966-eurofima-europaeische-gesellschaft-fuer-die-finanzierung-von-eisen-0-01-21-28,xs2356409966,#NAME?,eurofima-europaeische-gesellschaft-fuer-die-finanzierung-von-eisen,0-01-21-28,0.01,21,28,1
https://www.boerse-frankfurt.de/anleihe/xs2357205587-terna-rete-elettrica-nazionale-s-p-a-0-375-21-29,xs2357205587,#NAME?,terna-rete-elettrica-nazionale-s-p-a,0-375-21-29,0.375,21,29,1
https://www.boerse-frankfurt.de/anleihe/xs2381043350-industrial-commercial-bank-of-china-asia-ltd-1-625-21-26,xs2381043350,#NAME?,industrial-commercial-bank-of-china-asia-ltd,1-625-21-26,1.625,21,26,1
https://www.boerse-frankfurt.de/anleihe/xs2384373341-power-finance-corp-ltd-1-841-21-28,xs2384373341,#NAME?,power-finance-corp-ltd,1-841-21-28,1.841,21,28,1
https://www.boerse-frankfurt.de/anleihe/xs2399851901-zf-finance-gmbh-2-25-21-28,xs2399851901,#NAME?,zf-finance-gmbh,2-25-21-28,2.25,21,28,1
https://www.boerse-frankfurt.de/anleihe/xs2433244246-e-on-se-0-875-22-34,xs2433244246,#NAME?,e-on-se,0-875-22-34,0.875,22,34,1
https://www.boerse-frankfurt.de/anleihe/xs2455983861-iberdrola-finanzas-s-a-1-375-22-32,xs2455983861,#NAME?,iberdrola-finanzas-s-a,1-375-22-32,1.375,22,32,1
https://www.boerse-frankfurt.de/anleihe/xs2456247787-basf-se-1-5-22-31,xs2456247787,#NAME?,basf-se,1-5-22-31,1.5,22,31,1
https://www.boerse-frankfurt.de/anleihe/xs2463518998-e-on-se-1-625-22-31,xs2463518998,#NAME?,e-on-se,1-625-22-31,1.625,22,31,1
https://www.boerse-frankfurt.de/anleihe/xs2475958059-koninklijke-philips-n-v-2-125-22-29,xs2475958059,#NAME?,koninklijke-philips-n-v,2-125-22-29,2.125,22,29,1
https://www.boerse-frankfurt.de/anleihe/xs2489343793-kommunekredit-1-5-22-29,xs2489343793,#NAME?,kommunekredit,1-5-22-29,1.5,22,29,1
https://www.boerse-frankfurt.de/anleihe/xs2525157470-landesbank-hessen-thueringen-girozentrale-2-625-22-27,xs2525157470,#NAME?,landesbank-hessen-thueringen-girozentrale,2-625-22-27,2.625,22,27,1
https://www.boerse-frankfurt.de/anleihe/xs2528323780-mizuho-financial-group-inc-3-49-22-27,xs2528323780,#NAME?,mizuho-financial-group-inc,3-49-22-27,3.49,22,27,1
https://www.boerse-frankfurt.de/anleihe/xs2532247892-skf-ab-3-125-22-28,xs2532247892,#NAME?,skf-ab,3-125-22-28,3.125,22,28,1
https://www.boerse-frankfurt.de/anleihe/xs2554489513-volkswagen-international-finance-n-v-4-375-22-30,xs2554489513,#NAME?,volkswagen-international-finance-n-v,4-375-22-30,4.375,22,30,1
https://www.boerse-frankfurt.de/anleihe/xs2558916693-iberdrola-finanzas-s-a-3-125-22-28,xs2558916693,#NAME?,iberdrola-finanzas-s-a,3-125-22-28,3.125,22,28,1
https://www.boerse-frankfurt.de/anleihe/xs2579319513-sparebank-1-sor-norge-asa-3-75-23-27,xs2579319513,#NAME?,sparebank-1-sor-norge-asa,3-75-23-27,3.75,23,27,1
https://www.boerse-frankfurt.de/anleihe/xs2591029876-orsted-a-s-3-75-23-30,xs2591029876,#NAME?,orsted-a-s,3-75-23-30,3.75,23,30,1
https://www.boerse-frankfurt.de/anleihe/xs2601458602-siemens-energy-finance-b-v-4-23-26,xs2601458602,#NAME?,siemens-energy-finance-b-v,4-23-26,4,23,26,1
https://www.boerse-frankfurt.de/anleihe/xs2604699327-volkswagen-international-finance-n-v-4-25-23-29,xs2604699327,#NAME?,volkswagen-international-finance-n-v,4-25-23-29,4.25,23,29,1
https://www.boerse-frankfurt.de/anleihe/xs2637445276-unicredit-bank-czech-republic-and-slovakia-a-s-3-75-23-28,xs2637445276,#NAME?,unicredit-bank-czech-republic-and-slovakia-a-s,3-75-23-28,3.75,23,28,1
https://www.boerse-frankfurt.de/anleihe/xs2654098222-ds-smith-plc-4-5-23-30,xs2654098222,#NAME?,ds-smith-plc,4-5-23-30,4.5,23,30,1
https://www.boerse-frankfurt.de/anleihe/xs2671251127-sparebank-1-sor-norge-asa-4-875-23-28,xs2671251127,#NAME?,sparebank-1-sor-norge-asa,4-875-23-28,4.875,23,28,1
https://www.boerse-frankfurt.de/anleihe/xs2672418055-mizuho-financial-group-inc-4-608-23-30,xs2672418055,#NAME?,mizuho-financial-group-inc,4-608-23-30,4.608,23,30,1
https://www.boerse-frankfurt.de/anleihe/de000a3514e6-amprion-gmbh-3-875-23-28,de000a3514e6,#NAME?,amprion-gmbh,3-875-23-28,3.875,23,28,1
https://www.boerse-frankfurt.de/anleihe/de000a3514f3-amprion-gmbh-4-125-23-34,de000a3514f3,#NAME?,amprion-gmbh,4-125-23-34,4.125,23,34,1
https://www.boerse-frankfurt.de/anleihe/de000a3h3jm4-mercedes-benz-group-ag-0-75-21-33,de000a3h3jm4,#NAME?,mercedes-benz-group-ag,0-75-21-33,0.75,21,33,1
https://www.boerse-frankfurt.de/anleihe/de000bhy0gd1-berlin-hyp-ag-0-01-20-28,de000bhy0gd1,#NAME?,berlin-hyp-ag,0-01-20-28,0.01,20,28,1
https://www.boerse-frankfurt.de/anleihe/de000bhy0ge9-berlin-hyp-ag-0-01-21-28,de000bhy0ge9,#NAME?,berlin-hyp-ag,0-01-21-28,0.01,21,28,1
https://www.boerse-frankfurt.de/anleihe/de000bhy0gm2-berlin-hyp-ag-3-23-33,de000bhy0gm2,#NAME?,berlin-hyp-ag,3-23-33,3,23,33,1
https://www.boerse-frankfurt.de/anleihe/de000bhy0gn0-berlin-hyp-ag-0-375-22-27,de000bhy0gn0,#NAME?,berlin-hyp-ag,0-375-22-27,0.375,22,27,1
https://www.boerse-frankfurt.de/anleihe/de000bhy0gt7-berlin-hyp-ag-2-875-23-30,de000bhy0gt7,#NAME?,berlin-hyp-ag,2-875-23-30,2.875,23,30,1
https://www.boerse-frankfurt.de/anleihe/de000bhy0gx9-berlin-hyp-ag-0-01-20-30,de000bhy0gx9,#NAME?,berlin-hyp-ag,0-01-20-30,0.01,20,30,1
https://www.boerse-frankfurt.de/anleihe/de000cz439b6-commerzbank-ag-5-25-23-29,de000cz439b6,#NAME?,commerzbank-ag,5-25-23-29,5.25,23,29,1
https://www.boerse-frankfurt.de/anleihe/de000dfk0rn3-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-4-21-28,de000dfk0rn3,#NAME?,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,0-4-21-28,0.4,21,28,1
https://www.boerse-frankfurt.de/anleihe/de000dl19vd6-deutsche-bank-ag-1-375-20-26,de000dl19vd6,#NAME?,deutsche-bank-ag,1-375-20-26,1.375,20,26,1
https://www.boerse-frankfurt.de/anleihe/es0415306093-caja-rural-de-navarra-sociedad-cooperativa-de-credito-0-75-22-29,es0415306093,#NAME?,caja-rural-de-navarra-sociedad-cooperativa-de-credito,0-75-22-29,0.75,22,29,1
https://www.boerse-frankfurt.de/anleihe/ptcgdnom0026-caixa-geral-de-depositos-s-a-2-875-22-26,ptcgdnom0026,#NAME?,caixa-geral-de-depositos-s-a,2-875-22-26,2.875,22,26,1
https://www.boerse-frankfurt.de/anleihe/us05971bag41-banco-btg-pactual-s-a-2-75-21-26,us05971bag41,#NAME?,banco-btg-pactual-s-a,2-75-21-26,2.75,21,26,1
https://www.boerse-frankfurt.de/anleihe/usg4923nab40-investment-energy-resources-ltd-6-25-21-29,usg4923nab40,#NAME?,investment-energy-resources-ltd,6-25-21-29,6.25,21,29,1
https://www.boerse-frankfurt.de/anleihe/xs2082429890-telia-company-ab-1-375-20-81,xs2082429890,#NAME?,telia-company-ab,1-375-20-81,1.375,20,81,1
https://www.boerse-frankfurt.de/anleihe/xs2103014291-e-on-se-0-375-20-27,xs2103014291,#NAME?,e-on-se,0-375-20-27,0.375,20,27,1
https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse-waterschapsbank-n-v,1-20-30,1,20,30,1
https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis-international-funding-ii-s-a,1-625-20-32,1.625,20,32,1
https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken-vest-boligkreditt-as,0-01-20-27,0.01,20,27,1
https://www.boerse-frankfurt.de/anleihe/xs2210044009-eurofima-europaeische-gesellschaft-fuer-die-finanzierung-von-eisen-0-000-20-26,xs2210044009,#NAME?,eurofima-europaeische-gesellschaft-fuer-die-finanzierung-von-eisen,0-000-20-26,0,20,26,1
https://www.boerse-frankfurt.de/anleihe/xs2221845683-muenchener-rueckversicherungs-gesellschaft-ag-in-muenchen-1-25-20-41,xs2221845683,#NAME?,muenchener-rueckversicherungs-gesellschaft-ag-in-muenchen,1-25-20-41,1.25,20,41,1
https://www.boerse-frankfurt.de/anleihe/xs2226280084-kommunekredit-0-125-20-40,xs2226280084,#NAME?,kommunekredit,0-125-20-40,0.125,20,40,1
https://www.boerse-frankfurt.de/anleihe/xs2229434852-erg-s-p-a-0-5-20-27,xs2229434852,#NAME?,erg-s-p-a,0-5-20-27,0.5,20,27,1
https://www.boerse-frankfurt.de/anleihe/xs2308298962-de-volksbank-n-v-0-375-21-28,xs2308298962,#NAME?,de-volksbank-n-v,0-375-21-28,0.375,21,28,1
https://www.boerse-frankfurt.de/anleihe/xs2334572562-bank-of-china-ltd-luxembourg-branch-1-4-21-26,xs2334572562,#NAME?,bank-of-china-ltd-luxembourg-branch,1-4-21-26,1.4,21,26,1
https://www.boerse-frankfurt.de/anleihe/xs2337604479-metlen-energy-metals-s-a-2-25-21-26,xs2337604479,#NAME?,metlen-energy-metals-s-a,2-25-21-26,2.25,21,26,1
https://www.boerse-frankfurt.de/anleihe/xs2353473692-raiffeisen-bank-international-ag-1-375-21-33,xs2353473692,#NAME?,raiffeisen-bank-international-ag,1-375-21-33,1.375,21,33,1
https://www.boerse-frankfurt.de/anleihe/xs2356091269-de-volksbank-n-v-0-25-21-26,xs2356091269,#NAME?,de-volksbank-n-v,0-25-21-26,0.25,21,26,1
https://www.boerse-frankfurt.de/anleihe/xs2360310044-unicredit-s-p-a-0-8-21-29,xs2360310044,#NAME?,unicredit-s-p-a,0-8-21-29,0.8,21,29,1
https://www.boerse-frankfurt.de/anleihe/xs2388910270-branicks-group-ag-2-25-21-26,xs2388910270,#NAME?,branicks-group-ag,2-25-21-26,2.25,21,26,1
https://www.boerse-frankfurt.de/anleihe/xs2400040460-piraeus-bank-s-a-3-875-21-27,xs2400040460,#NAME?,piraeus-bank-s-a,3-875-21-27,3.875,21,27,1
https://www.boerse-frankfurt.de/anleihe/xs2406010285-sparebank-1-sor-norge-asa-0-25-21-26,xs2406010285,#NAME?,sparebank-1-sor-norge-asa,0-25-21-26,0.25,21,26,1
https://www.boerse-frankfurt.de/anleihe/xs2410368042-a-p-moeller-maersk-a-s-0-75-21-31,xs2410368042,#NAME?,a-p-moeller-maersk-a-s,0-75-21-31,0.75,21,31,1
https://www.boerse-frankfurt.de/anleihe/xs2411241693-talanx-ag-1-75-21-42,xs2411241693,#NAME?,talanx-ag,1-75-21-42,1.75,21,42,1
https://www.boerse-frankfurt.de/anleihe/xs2443749648-telia-company-ab-2-75-22-83,xs2443749648,#NAME?,telia-company-ab,2-75-22-83,2.75,22,83,1
https://www.boerse-frankfurt.de/anleihe/xs2473687106-asml-holding-n-v-2-25-22-32,xs2473687106,#NAME?,asml-holding-n-v,2-25-22-32,2.25,22,32,1
https://www.boerse-frankfurt.de/anleihe/xs2485162163-evonik-industries-ag-2-25-22-27,xs2485162163,#NAME?,evonik-industries-ag,2-25-22-27,2.25,22,27,1
https://www.boerse-frankfurt.de/anleihe/xs2486825669-volvo-car-ab-4-25-22-28,xs2486825669,#NAME?,volvo-car-ab,4-25-22-28,4.25,22,28,1
https://www.boerse-frankfurt.de/anleihe/xs2490471807-orsted-a-s-2-25-22-28,xs2490471807,#NAME?,orsted-a-s,2-25-22-28,2.25,22,28,1
https://www.boerse-frankfurt.de/anleihe/xs2491737461-ab-svensk-exportkredit-2-22-27,xs2491737461,#NAME?,ab-svensk-exportkredit,2-22-27,2,22,27,1
https://www.boerse-frankfurt.de/anleihe/xs2495084621-ceske-drahy-as-5-625-22-27,xs2495084621,#NAME?,ceske-drahy-as,5-625-22-27,5.625,22,27,1
https://www.boerse-frankfurt.de/anleihe/xs2527319979-eurogrid-gmbh-3-279-22-31,xs2527319979,#NAME?,eurogrid-gmbh,3-279-22-31,3.279,22,31,1
https://www.boerse-frankfurt.de/anleihe/xs2553554812-nederlandse-waterschapsbank-n-v-2-75-22-27,xs2553554812,#NAME?,nederlandse-waterschapsbank-n-v,2-75-22-27,2.75,22,27,1
https://www.boerse-frankfurt.de/anleihe/xs2558395278-enbw-international-finance-b-v-4-049-22-29,xs2558395278,#NAME?,enbw-international-finance-b-v,4-049-22-29,4.049,22,29,1
https://www.boerse-frankfurt.de/anleihe/xs2558395351-enbw-international-finance-b-v-3-625-22-26,xs2558395351,#NAME?,enbw-international-finance-b-v,3-625-22-26,3.625,22,26,1
https://www.boerse-frankfurt.de/anleihe/xs2558591967-banco-bpm-s-p-a-6-22-28,xs2558591967,#NAME?,banco-bpm-s-p-a,6-22-28,6,22,28,1
https://www.boerse-frankfurt.de/anleihe/xs2582404724-zf-finance-gmbh-5-75-23-26,xs2582404724,#NAME?,zf-finance-gmbh,5-75-23-26,5.75,23,26,1
https://www.boerse-frankfurt.de/anleihe/xs2583205906-a2a-s-p-a-4-375-23-34,xs2583205906,#NAME?,a2a-s-p-a,4-375-23-34,4.375,23,34,1
https://www.boerse-frankfurt.de/anleihe/xs2588859376-east-japan-railway-co-4-11-23-43,xs2588859376,#NAME?,east-japan-railway-co,4-11-23-43,4.11,23,43,1
https://www.boerse-frankfurt.de/anleihe/xs2592650373-intesa-sanpaolo-s-p-a-5-23-28,xs2592650373,#NAME?,intesa-sanpaolo-s-p-a,5-23-28,5,23,28,1
https://www.boerse-frankfurt.de/anleihe/xs2625195891-intesa-sanpaolo-s-p-a-4-23-26,xs2625195891,#NAME?,intesa-sanpaolo-s-p-a,4-23-26,4,23,26,1
https://www.boerse-frankfurt.de/anleihe/xs2694863841-landwirtschaftliche-rentenbank-3-25-23-33,xs2694863841,#NAME?,landwirtschaftliche-rentenbank,3-25-23-33,3.25,23,33,1
https://www.boerse-frankfurt.de/anleihe/be6328785207-belfius-bank-s-a-0-375-21-27,be6328785207,#NAME?,belfius-bank-s-a,0-375-21-27,0.375,21,27,1
https://www.boerse-frankfurt.de/anleihe/be6332787454-vgp-n-v-2-25-22-30,be6332787454,#NAME?,vgp-n-v,2-25-22-30,2.25,22,30,1
https://www.boerse-frankfurt.de/anleihe/be6333133039-argenta-spaarbank-n-v-1-375-22-29,be6333133039,#NAME?,argenta-spaarbank-n-v,1-375-22-29,1.375,22,29,1
https://www.boerse-frankfurt.de/anleihe/be6340849569-elia-transmission-belgium-n-v-3-625-23-33,be6340849569,#NAME?,elia-transmission-belgium-n-v,3-625-23-33,3.625,23,33,1
https://www.boerse-frankfurt.de/anleihe/ca74814zfp32-quebec-provinz-3-65-22-32,ca74814zfp32,#NAME?,quebec-provinz,3-65-22-32,3.65,22,32,1
https://www.boerse-frankfurt.de/anleihe/de000a30vpl3-amprion-gmbh-3-45-22-27,de000a30vpl3,#NAME?,amprion-gmbh,3-45-22-27,3.45,22,27,1
https://www.boerse-frankfurt.de/anleihe/de000a30vpm1-amprion-gmbh-3-971-22-32,de000a30vpm1,#NAME?,amprion-gmbh,3-971-22-32,3.971,22,32,1
https://www.boerse-frankfurt.de/anleihe/de000a30vqb2-vonovia-se-5-22-30,de000a30vqb2,#NAME?,vonovia-se,5-22-30,5,22,30,1
https://www.boerse-frankfurt.de/anleihe/de000a3e5l98-ewe-ag-0-25-21-28,de000a3e5l98,#NAME?,ewe-ag,0-25-21-28,0.25,21,28,1
https://www.boerse-frankfurt.de/anleihe/de000a3e5ww4-evonik-industries-ag-1-375-21-81,de000a3e5ww4,#NAME?,evonik-industries-ag,1-375-21-81,1.375,21,81,1
https://www.boerse-frankfurt.de/anleihe/de000dfk0gb1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-05-20-27,de000dfk0gb1,#NAME?,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,0-05-20-27,0.05,20,27,1
https://www.boerse-frankfurt.de/anleihe/de000dl19wl7-deutsche-bank-ag-1-875-22-28,de000dl19wl7,#NAME?,deutsche-bank-ag,1-875-22-28,1.875,22,28,1
https://www.boerse-frankfurt.de/anleihe/de000dl19wu8-deutsche-bank-ag-3-25-22-28,de000dl19wu8,#NAME?,deutsche-bank-ag,3-25-22-28,3.25,22,28,1
https://www.boerse-frankfurt.de/anleihe/it0005437733-credit-agricole-italia-s-p-a-0-125-21-33,it0005437733,#NAME?,credit-agricole-italia-s-p-a,0-125-21-33,0.125,21,33,1
https://www.boerse-frankfurt.de/anleihe/ptcgddom0036-caixa-geral-de-depositos-s-a-5-75-22-28,ptcgddom0036,#NAME?,caixa-geral-de-depositos-s-a,5-75-22-28,5.75,22,28,1
https://www.boerse-frankfurt.de/anleihe/us46514bra79-israel-staat-4-5-23-33,us46514bra79,#NAME?,israel-staat,4-5-23-33,4.5,23,33,1
https://www.boerse-frankfurt.de/anleihe/xs2113121904-japan-finance-organization-for-municipalities-0-05-20-27,xs2113121904,#NAME?,japan-finance-organization-for-municipalities,0-05-20-27,0.05,20,27,1
https://www.boerse-frankfurt.de/anleihe/xs2202902636-de-volksbank-n-v-1-75-20-30,xs2202902636,#NAME?,de-volksbank-n-v,1-75-20-30,1.75,20,30,1
https://www.boerse-frankfurt.de/anleihe/xs2209023402-terna-rete-elettrica-nazionale-s-p-a-0-75-20-32,xs2209023402,#NAME?,terna-rete-elettrica-nazionale-s-p-a,0-75-20-32,0.75,20,32,1
https://www.boerse-frankfurt.de/anleihe/xs2233088132-hamburger-hochbahn-ag-0-125-21-31,xs2233088132,#NAME?,hamburger-hochbahn-ag,0-125-21-31,0.125,21,31,1
https://www.boerse-frankfurt.de/anleihe/xs2234567233-volkswagen-international-finance-n-v-0-875-20-28,xs2234567233,#NAME?,volkswagen-international-finance-n-v,0-875-20-28,0.875,20,28,1
https://www.boerse-frankfurt.de/anleihe/xs2237434803-unipol-assicurazioni-s-p-a-3-25-20-30,xs2237434803,#NAME?,unipol-assicurazioni-s-p-a,3-25-20-30,3.25,20,30,1
https://www.boerse-frankfurt.de/anleihe/xs2291905474-japan-finance-organization-for-municipalities-0-01-21-28,xs2291905474,#NAME?,japan-finance-organization-for-municipalities,0-01-21-28,0.01,21,28,1
https://www.boerse-frankfurt.de/anleihe/xs2292487076-acea-s-p-a-0-25-21-30,xs2292487076,#NAME?,acea-s-p-a,0-25-21-30,0.25,21,30,1
https://www.boerse-frankfurt.de/anleihe/xs2308586911-sparebank-1-stlandet-0-125-21-28,xs2308586911,#NAME?,sparebank-1-stlandet,0-125-21-28,0.125,21,28,1
https://www.boerse-frankfurt.de/anleihe/xs2323295563-nidec-corp-0-046-21-26,xs2323295563,#NAME?,nidec-corp,0-046-21-26,0.046,21,26,1
https://www.boerse-frankfurt.de/anleihe/xs2332851026-eurofima-europaeische-gesellschaft-fuer-die-finanzierung-von-eisen-0-5-21-41,xs2332851026,#NAME?,eurofima-europaeische-gesellschaft-fuer-die-finanzierung-von-eisen,0-5-21-41,0.5,21,41,1
https://www.boerse-frankfurt.de/anleihe/xs2347367018-merlin-properties-socimi-s-a-1-375-21-30,xs2347367018,#NAME?,merlin-properties-socimi-s-a,1-375-21-30,1.375,21,30,1
https://www.boerse-frankfurt.de/anleihe/xs2351382473-derichebourg-s-a-2-25-21-28,xs2351382473,#NAME?,derichebourg-s-a,2-25-21-28,2.25,21,28,1
https://www.boerse-frankfurt.de/anleihe/xs2356569736-bayerische-landesbank-1-21-31,xs2356569736,#NAME?,bayerische-landesbank,1-21-31,1,21,31,1
https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche-rentenbank,0-000-21-31,0,21,31,1
https://www.boerse-frankfurt.de/anleihe/xs2363989273-lar-espana-real-estate-socimi-s-a-1-75-21-26,xs2363989273,#NAME?,lar-espana-real-estate-socimi-s-a,1-75-21-26,1.75,21,26,1
https://www.boerse-frankfurt.de/anleihe/xs2380748439-bawag-p-s-k-bank-fuer-arbeit-und-wirtschaft-und-oesterreichische-postsparkasse-ag-0-01-21-29,xs2380748439,#NAME?,bawag-p-s-k-bank-fuer-arbeit-und-wirtschaft-und-oesterreichische-postsparkasse-ag,0-01-21-29,0.01,21,29,1
https://www.boerse-frankfurt.de/anleihe/xs2381272207-enbw-energie-baden-wuerttemberg-ag-1-375-21-81,xs2381272207,#NAME?,enbw-energie-baden-wuerttemberg-ag,1-375-21-81,1.375,21,81,1
