Name,Clean_Company_Maturity,WKN,URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green,Last Price,DateTime,Volume in Euro,+/- %,Currency,YTM
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.1,2025-01-30T08:15:00Z,0,"-0,04",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.12,2025-01-30T10:00:00Z,0,"-0,01",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.44,2025-01-30T13:00:00Z,0,"0,40",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.48,2025-01-30T14:00:00Z,0,"0,45",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.49,2025-01-30T15:00:00Z,0,"0,46",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.48,2025-01-30T16:00:00Z,0,"0,45",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,79.1,2024-12-30T08:18:00Z,0,"-0,60",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,79.15,2024-12-30T11:00:00Z,0,"-0,54",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,79.15,2024-12-30T13:03:00Z,0,"-0,54",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.2,2025-01-31T08:15:00Z,0,"-0,37",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.56,2025-01-31T10:00:00Z,0,"0,09",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.74,2025-01-31T14:00:00Z,0,"0,32",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.69,2025-01-31T15:00:00Z,0,"0,25",Euro,-
"Ungarn, Republik 1,75% 20/35",ungarn republik 1 75 20 35,A28X86,https://www.boerse-frankfurt.de/anleihe/xs2181689659-ungarn-republik-1-75-20-35,xs2181689659,#NAME?,ungarn republik,1 75 20 35,1.75,20,35,1,78.71,2025-01-31T16:00:00Z,0,"0,28",Euro,-
"International Finance Corp. 0,000% 20/30",international finance corp 0 000 20 30,A28XUH,https://www.boerse-frankfurt.de/anleihe/xs2177447179-international-finance-corp-0-000-20-30,xs2177447179,international-finance-corp-0-000-20-30,international finance corp,0 000 20 30,0,20,30,0,52.44,2024-12-30T10:44:00Z,2.436,"0,00",Real (Brasilien),-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.3,2025-01-02T09:01:00Z,0,"0,38",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.32,2025-01-03T09:17:00Z,0,"0,02",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.96,2025-02-03T10:01:00Z,0,"-0,12",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.9,2025-02-04T09:04:00Z,0,"-0,07",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.41,2025-01-06T09:53:00Z,0,"0,12",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.49,2025-01-07T09:28:00Z,0,"0,10",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.29,2025-01-08T09:22:00Z,0,"-0,24",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.42,2025-01-09T09:37:00Z,0,"0,16",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.37,2025-01-10T10:14:00Z,0,"-0,06",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,81.78,2025-01-13T09:23:00Z,0,"-0,72",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,81.91,2025-01-14T09:27:00Z,0,"0,16",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,81.87,2025-01-15T09:41:00Z,0,"-0,05",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.39,2025-01-16T09:26:00Z,0,"0,64",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.75,2025-01-17T09:07:00Z,0,"0,44",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,81.33,2025-01-20T09:46:00Z,0,"-1,72",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.77,2025-01-21T09:21:00Z,0,"1,77",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.64,2025-01-24T09:08:00Z,0,"0,05",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.95,2025-01-27T09:44:00Z,0,"0,38",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,82.26,2024-12-27T09:25:00Z,0,"-0,33",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,83.11,2025-01-29T09:46:00Z,0,"0,28",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,83.1,2025-01-30T09:22:00Z,0,"-0,01",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,81.99,2024-12-30T09:08:00Z,0,"-0,33",US-Dollar,-
Nederlandse Waterschapsbank N.V. 1% 20/30,nederlandse waterschapsbank n v 1 20 30,A28XVR,https://www.boerse-frankfurt.de/anleihe/xs2180643889-nederlandse-waterschapsbank-n-v-1-20-30,xs2180643889,#NAME?,nederlandse waterschapsbank n v,1 20 30,1,20,30,1,83.06,2025-01-31T09:11:00Z,0,"-0,05",US-Dollar,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.79,2025-01-02T09:01:00Z,0,"0,21",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.76,2025-01-03T09:17:00Z,0,"-0,03",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,88.19,2025-02-03T10:01:00Z,0,"0,80",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,88.21,2025-02-04T09:04:00Z,0,"0,02",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.58,2025-01-06T09:53:00Z,0,"-0,21",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.53,2025-01-07T09:28:00Z,0,"-0,06",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.38,2025-01-08T09:22:00Z,0,"-0,17",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.15,2025-01-09T09:37:00Z,0,"-0,26",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,86.9,2025-01-10T10:14:00Z,0,"-0,29",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,86.5,2025-01-13T09:23:00Z,0,"-0,46",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,86.6,2025-01-14T09:27:00Z,0,"0,12",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,86.48,2025-01-15T09:41:00Z,0,"-0,14",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,86.92,2025-01-16T09:26:00Z,0,"0,51",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.18,2025-01-17T09:07:00Z,0,"0,30",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,86.86,2025-01-20T09:46:00Z,0,"-0,37",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87,2025-01-21T09:21:00Z,0,"0,16",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.23,2025-01-24T09:08:00Z,0,"-0,10",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.06,2025-01-27T09:44:00Z,0,"-0,19",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,88.25,2024-12-27T09:25:00Z,0,"-0,07",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.26,2025-01-29T09:46:00Z,0,"0,02",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.23,2025-01-30T09:22:00Z,0,"-0,03",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.61,2024-12-30T09:08:00Z,0,"-0,73",Euro,-
"ProLogis International Funding II S.A. 1,625% 20/32",prologis international funding ii s a 1 625 20 32,A28YBX,https://www.boerse-frankfurt.de/anleihe/xs2187529180-prologis-international-funding-ii-s-a-1-625-20-32,xs2187529180,#NAME?,prologis international funding ii s a,1 625 20 32,1.625,20,32,1,87.49,2025-01-31T09:11:00Z,0,"0,30",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.07,2025-01-02T08:40:00Z,0,"-0,01",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.16,2025-01-02T10:53:00Z,0,"0,09",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.2,2025-01-02T13:47:00Z,0,"0,13",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.15,2025-01-02T17:17:00Z,0,"0,07",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.03,2025-01-03T08:40:00Z,0,"-0,09",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.03,2025-01-03T11:30:00Z,0,"-0,09",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.02,2025-01-03T13:47:00Z,0,"-0,10",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.33,2025-02-03T08:44:00Z,0,"0,60",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.46,2025-02-03T13:47:00Z,0,"0,74",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.47,2025-02-03T16:40:00Z,0,"0,75",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.36,2025-02-04T08:39:00Z,0,"-0,12",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.37,2025-02-04T08:40:00Z,0,"-0,11",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,94.41,2025-02-04T13:47:00Z,0,"-0,06",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.88,2025-01-06T08:40:00Z,0,"-0,09",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.91,2025-01-06T13:47:00Z,0,"-0,05",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.85,2025-01-06T17:17:00Z,0,"-0,12",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",sparebanken vest boligkreditt as 0 01 20 27,A28ZK9,https://www.boerse-frankfurt.de/anleihe/xs2199484929-sparebanken-vest-boligkreditt-as-0-01-20-27,xs2199484929,#NAME?,sparebanken vest boligkreditt as,0 01 20 27,0.01,20,27,1,93.89,2025-01-07T09:12:00Z,0,"0,04",Euro,-
