URL,ISIN,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green,Letzter Preis,Veränderung zum Vortag,Letzter Handel,Geld,Brief,Modified Duration,Kupon,Emittent,Branche,Fälligkeit,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,Spezialist,Handelsmodell,Emissionsdatum,Emissionsvolumen,Umlaufendes Volumen,Emissionswährung,Depotwährung,Notierungsaufnahme,Emission_year_2020.0,Emission_year_2021.0,Emission_year_2022.0,Emission_year_2023.0,Emission_year_2024.0,Emission_year_2025.0
https://www.boerse-frankfurt.de/anleihe/de000hlb4470-landesbank-hessen-thueringen-girozentrale-3-27-24-33,de000hlb4470,landesbank-hessen-thueringen-girozentrale,3-27-24-33,3.27,24,33,0,"98,05","0,00%",,Brief,,5702,32.7,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"18,11,2033",,,Nein,100000.0,BAADER BANK AG,Fortlaufende Auktion,2024-11-18,100000000.0,100000000.0,EUR,EUR,"21,11,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hlb4488-landesbank-hessen-thueringen-girozentrale-3-335-24-34,de000hlb4488,landesbank-hessen-thueringen-girozentrale,3-335-24-34,3.335,24,34,0,"97,61","-0,02%",,Brief,,5974,33.35,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"20,11,2034",,,Nein,100000.0,BAADER BANK AG,Fortlaufende Auktion,2024-11-18,100000000.0,100000000.0,EUR,EUR,"18,11,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hlb4496-landesbank-hessen-thueringen-girozentrale-2-885-24-28,de000hlb4496,landesbank-hessen-thueringen-girozentrale,2-885-24-28,2.885,24,28,0,"99,51","0,03%",,Brief,,3204,28.85,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"20,11,2028",,,Nein,100000.0,BAADER BANK AG,Fortlaufende Auktion,2024-11-20,100000000.0,100000000.0,EUR,EUR,"20,11,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000lb13l97-landesbank-baden-wuerttemberg-0-5-20-30,de000lb13l97,landesbank-baden-wuerttemberg,0-5-20-30,0.5,20,30,0,"87,05","0,21%",,Brief,,,"0,500%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"24,04,2030",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-04-24,24000000.0,24000000.0,EUR,EUR,"24,04,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb13lc6-landesbank-baden-wuerttemberg-0-4-20-28,de000lb13lc6,landesbank-baden-wuerttemberg,0-4-20-28,0.4,20,28,0,"92,06","0,19%",,Brief,,,"0,400%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"02,05,2028",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-04-30,24000000.0,24000000.0,EUR,EUR,"30,04,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb13ld4-landesbank-baden-wuerttemberg-0-45-20-29,de000lb13ld4,landesbank-baden-wuerttemberg,0-45-20-29,0.45,20,29,0,"89,17","0,20%",,Brief,,,"0,450%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"30,04,2029",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-04-30,24000000.0,24000000.0,EUR,EUR,"30,04,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2brb9-landesbank-baden-wuerttemberg-0-85-22-26,de000lb2brb9,landesbank-baden-wuerttemberg,0-85-22-26,0.85,22,26,0,"97,48","0,08%",,Brief,,1092,"0,850%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"22,04,2026",,,Nein,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-04-22,24000000.0,24000000.0,EUR,EUR,"22,04,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb3qxm0-landesbank-baden-wuerttemberg-2-65-23-26,de000lb3qxm0,landesbank-baden-wuerttemberg,2-65-23-26,2.65,23,26,0,"98,48","1,26%",,Brief,,1094,26.5,Landesbank Baden-WÃ¼rttemberg,WÃ¤hrungsanleihen,"27,04,2026",,,,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2023-04-26,230000000.0,230000000.0,NOK,NOK,"26,04,2023",False,False,False,True,False,False
https://www.boerse-frankfurt.de/anleihe/us606822ce28-mitsubishi-ufj-financial-group-inc-4-08-22-28,us606822ce28,mitsubishi-ufj-financial-group-inc,4-08-22-28,4.08,22,28,0,"98,60","0,09%",,Brief,,,40.8,"Mitsubishi UFJ Financial Group Inc,",WÃ¤hrungsanleihen,"19,04,2028",Special call,,,200000.0,WOLFGANG STEUBING AG,Fortlaufende Auktion,2022-04-19,800000000.0,800000000.0,USD,USD,"19,04,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/xs2486825669-volvo-car-ab-4-25-22-28,xs2486825669,volvo-car-ab,4-25-22-28,4.25,22,28,0,"102,08","-0,16%",,Brief,,2770,42.5,Volvo Car AB,WÃ¤hrungsanleihen,"31,05,2028",Special call,,,100000.0,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-05-31,500000000.0,500000000.0,EUR,EUR,"30,05,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/be0002993740-belfius-bank-s-a-3-75-24-29,be0002993740,belfius-bank-s-a,3-75-24-29,3.75,24,29,0,"102,64","-0,09%",,Brief,,3291,37.5,"Belfius Bank S,A,",WÃ¤hrungsanleihen,"22,01,2029",Special call,,Nein,100000.0,WOLFGANG STEUBING AG,Fortlaufende Auktion,2024-01-22,500000000.0,500000000.0,EUR,EUR,"17,01,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/be6333477568-argenta-spaarbank-n-v-0-75-22-29,be6333477568,argenta-spaarbank-n-v,0-75-22-29,0.75,22,29,0,"92,64","0,04%",,Brief,,3549,"0,750%","Argenta Spaarbank N,V,",WÃ¤hrungsanleihen,"03,03,2029",Special call,,,100000.0,WOLFGANG STEUBING AG,Fortlaufende Auktion,2022-03-03,500000000.0,500000000.0,EUR,EUR,"25,02,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hlb44a3-landesbank-hessen-thueringen-girozentrale-3-15-24-29,de000hlb44a3,landesbank-hessen-thueringen-girozentrale,3-15-24-29,3.15,24,29,0,"99,55","0,20%",,Brief,,3613,31.5,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"18,07,2029",,,Nein,50000.0,BAADER BANK AG,Fortlaufende Auktion,2024-07-18,100000000.0,100000000.0,EUR,EUR,"18,07,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hlb44b1-landesbank-hessen-thueringen-girozentrale-3-25-24-32,de000hlb44b1,landesbank-hessen-thueringen-girozentrale,3-25-24-32,3.25,24,32,0,"98,55","0,36%",,Brief,,5190,32.5,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"19,07,2032",,,Nein,50000.0,BAADER BANK AG,Fortlaufende Auktion,2024-07-19,100000000.0,100000000.0,EUR,EUR,"19,07,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000lb13kj3-landesbank-baden-wuerttemberg-0-3-20-28,de000lb13kj3,landesbank-baden-wuerttemberg,0-3-20-28,0.3,20,28,0,"92,09","0,15%",,Brief,,,"0,350%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"28,02,2028",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-02-28,24000000.0,24000000.0,EUR,EUR,"28,02,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb13kk1-landesbank-baden-wuerttemberg-0-25-20-27,de000lb13kk1,landesbank-baden-wuerttemberg,0-25-20-27,0.25,20,27,0,"94,23","0,12%",,Brief,,,"0,250%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"22,03,2027",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-03-20,24000000.0,24000000.0,EUR,EUR,"20,03,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb13kl9-landesbank-baden-wuerttemberg-0-35-20-29,de000lb13kl9,landesbank-baden-wuerttemberg,0-35-20-29,0.35,20,29,0,"89,20","0,20%",,Brief,,,"0,350%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"20,03,2029",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-03-20,24000000.0,24000000.0,EUR,EUR,"20,03,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb13lb8-landesbank-baden-wuerttemberg-0-25-20-26,de000lb13lb8,landesbank-baden-wuerttemberg,0-25-20-26,0.25,20,26,0,"96,86","0,07%",,Brief,,,"0,250%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"30,04,2026",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-04-30,24000000.0,24000000.0,EUR,EUR,"30,04,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2bql0-landesbank-baden-wuerttemberg-1-07-22-28,de000lb2bql0,landesbank-baden-wuerttemberg,1-07-22-28,1.07,22,28,0,"94,14","0,17%",,Brief,,2751,10.7,Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"24,03,2028",,,Nein,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-03-24,24000000.0,24000000.0,EUR,EUR,"24,03,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2bqm8-landesbank-baden-wuerttemberg-0-9-22-27,de000lb2bqm8,landesbank-baden-wuerttemberg,0-9-22-27,0.9,22,27,0,"95,71","0,13%",,Brief,,1936,"0,900%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"31,03,2027",,,Nein,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-03-31,24000000.0,24000000.0,EUR,EUR,"31,03,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2bre3-landesbank-baden-wuerttemberg-1-39-22-28,de000lb2bre3,landesbank-baden-wuerttemberg,1-39-22-28,1.39,22,28,0,"94,94","0,18%",,Brief,,2797,13.9,Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"18,04,2028",,,,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-04-14,24000000.0,24000000.0,EUR,EUR,"14,04,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/fr0013506821-unibail-rodamco-westfield-se-2-625-20-30,fr0013506821,unibail-rodamco-westfield-se,2-625-20-30,2.625,20,30,0,99625,"0,34%",,Brief,,4224,26.25,Unibail-Rodamco-Westfield SE,WÃ¤hrungsanleihen,"09,04,2030",Special call,,,100000.0,BAADER BANK AG,Fortlaufende Auktion,2020-04-09,800000000.0,800000000.0,EUR,EUR,"06,04,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/hu0000404934-ungarn-republik-1-5-21-26,hu0000404934,ungarn-republik,1-5-21-26,1.5,21,26,0,"93,28","0,01%",,Brief,,,15,Ungarn,WÃ¤hrungsanleihen,"26,08,2026",,,,10000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2021-02-24,986900000000.0,805280000000.0,HUF,HUF,"02,12,2021",False,True,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/us857524ah50-polen-republik-5-375-25-35,us857524ah50,polen-republik,5-375-25-35,5.375,25,35,0,"100,77","0,32%",,Brief,,5861,53.75,Polen,WÃ¤hrungsanleihen,"12,02,2035",,,,1000.0,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2025-02-12,2750000000.0,2750000000.0,USD,USD,"07,02,2025",False,False,False,False,False,True
https://www.boerse-frankfurt.de/anleihe/xs2708407015-instituto-de-credito-oficial-3-8-23-29,xs2708407015,instituto-de-credito-oficial,3-8-23-29,3.8,23,29,0,"104,46","-0,05%",,Brief,,3583,38,Instituto de Credito Oficial,WÃ¤hrungsanleihen,"31,05,2029",Special call,,,100000.0,WOLFGANG STEUBING AG,Fortlaufende Auktion,2023-10-25,1000000000.0,1000000000.0,EUR,EUR,"20,10,2023",False,False,False,True,False,False
https://www.boerse-frankfurt.de/anleihe/xs2773068676-bawag-p-s-k-bank-fuer-arbeit-und-wirtschaft-und-oesterreichische-postsparkasse-ag-3-125-24-31,xs2773068676,bawag-p-s-k-bank-fuer-arbeit-und-wirtschaft-und-oesterreichische-postsparkasse-ag,3-125-24-31,3.125,24,31,0,"102,49","-0,06%",,Brief,,4748,31.25,"BAWAG P,S,K, Bank fÃ¼r Arbeit und Wirtschaft und Ã–sterreichische Postsparkasse AG",WÃ¤hrungsanleihen,"27,02,2031",,,,100000.0,WOLFGANG STEUBING AG,Fortlaufende Auktion,2024-02-27,750000000.0,750000000.0,EUR,EUR,"22,02,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000dfk0pu2-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-75-22-26,de000dfk0pu2,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,0-75-22-26,0.75,22,26,0,97422,"0,04%",,Brief,,1416,"0,750%",DZ BANK AG Deutsche Zentral-Genossenschaftsbank,Schuldverschreibungen von Sonderinstituten,"24,08,2026",,,,100000.0,BAADER BANK AG,Fortlaufende Auktion,2022-02-24,40000000.0,40000000.0,EUR,EUR,"24,02,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hlb44c9-landesbank-hessen-thueringen-girozentrale-3-4-24-34,de000hlb44c9,landesbank-hessen-thueringen-girozentrale,3-4-24-34,3.4,24,34,0,"97,80","0,41%",,Brief,,5825,34,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"17,07,2034",,,Nein,50000.0,BAADER BANK AG,Fortlaufende Auktion,2024-07-17,100000000.0,100000000.0,EUR,EUR,"17,07,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hlb44d7-landesbank-hessen-thueringen-girozentrale-3-5-24-27,de000hlb44d7,landesbank-hessen-thueringen-girozentrale,3-5-24-27,3.5,24,27,0,"101,32","0,01%",,Brief,,2092,35,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"14,06,2027",,,Nein,100000.0,BAADER BANK AG,Fortlaufende Auktion,2024-06-12,100000000.0,100000000.0,EUR,EUR,"12,06,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hlb44e5-landesbank-hessen-thueringen-girozentrale-10-58-24-27,de000hlb44e5,landesbank-hessen-thueringen-girozentrale,10-58-24-27,10.58,24,27,0,"117,11","0,00%",,Brief,,2072,105.8,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"08,07,2027",,,Nein,100000.0,BAADER BANK AG,Fortlaufende Auktion,2024-07-08,100000000.0,100000000.0,EUR,EUR,"08,07,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hlb44f2-landesbank-hessen-thueringen-girozentrale-2-795-24-26,de000hlb44f2,landesbank-hessen-thueringen-girozentrale,2-795-24-26,2.795,24,26,0,"99,87","-0,01%",,Brief,,1331,27.95,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"16,07,2026",,,,100000.0,BAADER BANK AG,Fortlaufende Auktion,2024-07-16,975000000.0,975000000.0,EUR,EUR,"16,07,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hlb44h8-landesbank-hessen-thueringen-girozentrale-3-3-24-26,de000hlb44h8,landesbank-hessen-thueringen-girozentrale,3-3-24-26,3.3,24,26,0,"100,83","0,01%",,Brief,,1235,33,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"15,06,2026",,,Nein,100000.0,BAADER BANK AG,Fortlaufende Auktion,2024-07-22,100000000.0,100000000.0,EUR,EUR,"22,07,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000lb13l22-landesbank-baden-wuerttemberg-0-15-20-26,de000lb13l22,landesbank-baden-wuerttemberg,0-15-20-26,0.15,20,26,0,"96,88","0,07%",,Brief,,,"0,150%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"27,03,2026",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-03-27,24000000.0,24000000.0,EUR,EUR,"03,04,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2bqj4-landesbank-baden-wuerttemberg-0-84-22-26,de000lb2bqj4,landesbank-baden-wuerttemberg,0-84-22-26,0.84,22,26,0,"97,60","0,07%",,Brief,,1018,"0,840%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"24,03,2026",,,Nein,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-03-24,24000000.0,24000000.0,EUR,EUR,"24,03,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2bqk2-landesbank-baden-wuerttemberg-0-97-22-27,de000lb2bqk2,landesbank-baden-wuerttemberg,0-97-22-27,0.97,22,27,0,"95,58","0,12%",,Brief,,1913,"0,970%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"24,03,2027",,,Nein,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-03-24,24000000.0,24000000.0,EUR,EUR,"24,03,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/hu0000404991-ungarn-republik-4-21-51,hu0000404991,ungarn-republik,4-21-51,4.0,21,51,0,"63,07","0,00%",,Brief,,,40,Ungarn,WÃ¤hrungsanleihen,"28,04,2051",,,,10000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2021-04-28,204500000000.0,227300000000.0,HUF,HUF,"02,12,2021",False,True,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/xs2357754097-generali-s-p-a-1-713-21-32,xs2357754097,generali-s-p-a,1-713-21-32,1.713,21,32,0,"88,20","-0,15%",,Brief,,5352,17.13,"Generali S,p,A,",WÃ¤hrungsanleihen,"30,06,2032",Special call,,Ja,100000.0,ODDO BHF SE,Fortlaufende Auktion,2021-06-30,500000000.0,500000000.0,EUR,EUR,"01,12,2021",False,True,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/xs2982107547-kommunekredit-2-875-25-33,xs2982107547,kommunekredit,2-875-25-33,2.875,25,33,0,"100,77","-0,24%",,Brief,,,28.75,KommuneKredit,WÃ¤hrungsanleihen,"17,03,2033",Special call,,,100000.0,WOLFGANG STEUBING AG,Fortlaufende Auktion,2025-01-22,750000000.0,750000000.0,EUR,EUR,"17,01,2025",False,False,False,False,False,True
https://www.boerse-frankfurt.de/anleihe/au3cb0276426-kommunalbanken-as-0-6-20-26,au3cb0276426,kommunalbanken-as,0-6-20-26,0.6,20,26,0,"95,74","0,06%",,Brief,,1207,"0,600%",Kommunalbanken AS,WÃ¤hrungsanleihen,"01,06,2026",,,,2000.0,BAADER BANK AG,Fortlaufende Auktion,2020-12-01,500000000.0,500000000.0,AUD,AUD,"11,02,2021",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hlb44j4-landesbank-hessen-thueringen-girozentrale-3-29-24-26,de000hlb44j4,landesbank-hessen-thueringen-girozentrale,3-29-24-26,3.29,24,26,0,"100,85","0,01%",,Brief,,1677,32.9,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"15,12,2026",,,Nein,100000.0,BAADER BANK AG,Fortlaufende Auktion,2024-07-22,100000000.0,100000000.0,EUR,EUR,"22,07,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hlb44l0-landesbank-hessen-thueringen-girozentrale-3-527-24-34,de000hlb44l0,landesbank-hessen-thueringen-girozentrale,3-527-24-34,3.527,24,34,0,"99,37","0,00%",,Brief,,5875,35.27,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"21,08,2034",,,Nein,100000.0,BAADER BANK AG,Fortlaufende Auktion,2024-08-19,100000000.0,100000000.0,EUR,EUR,"19,08,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000lb13km7-landesbank-baden-wuerttemberg-0-45-20-32,de000lb13km7,landesbank-baden-wuerttemberg,0-45-20-32,0.45,20,32,0,"81,25","0,20%",,Brief,,,"0,450%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"22,03,2032",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-03-20,24000000.0,24000000.0,EUR,EUR,"20,03,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb13l30-landesbank-baden-wuerttemberg-0-6-20-34,de000lb13l30,landesbank-baden-wuerttemberg,0-6-20-34,0.6,20,34,0,"77,03","0,18%",,Brief,,,"0,600%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"02,05,2034",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-04-29,24000000.0,24000000.0,EUR,EUR,"29,04,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb13l48-landesbank-baden-wuerttemberg-0-6-20-35,de000lb13l48,landesbank-baden-wuerttemberg,0-6-20-35,0.6,20,35,0,"74,23","0,16%",,Brief,,,"0,600%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"30,04,2035",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-04-29,24000000.0,24000000.0,EUR,EUR,"29,04,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb13l55-landesbank-baden-wuerttemberg-0-55-20-31,de000lb13l55,landesbank-baden-wuerttemberg,0-55-20-31,0.55,20,31,0,"84,58","0,20%",,Brief,,,"0,550%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"29,04,2031",,,Nein,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-04-29,24000000.0,24000000.0,EUR,EUR,"29,04,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2bqu1-landesbank-baden-wuerttemberg-0-95-22-27,de000lb2bqu1,landesbank-baden-wuerttemberg,0-95-22-27,0.95,22,27,0,"95,68","0,14%",,Brief,,1998,"0,950%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"26,04,2027",,,Nein,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-04-25,24000000.0,24000000.0,EUR,EUR,"25,04,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2bqv9-landesbank-baden-wuerttemberg-1-05-22-28,de000lb2bqv9,landesbank-baden-wuerttemberg,1-05-22-28,1.05,22,28,0,"93,61","0,20%",,Brief,,2813,10.5,Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"25,04,2028",,,Nein,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-04-25,24000000.0,24000000.0,EUR,EUR,"25,04,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2bqw7-landesbank-baden-wuerttemberg-1-15-22-29,de000lb2bqw7,landesbank-baden-wuerttemberg,1-15-22-29,1.15,22,29,0,"92,02","0,22%",,Brief,,3563,11.5,Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"25,04,2029",,,Nein,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-04-25,24000000.0,24000000.0,EUR,EUR,"25,04,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2bqx5-landesbank-baden-wuerttemberg-1-35-22-31,de000lb2bqx5,landesbank-baden-wuerttemberg,1-35-22-31,1.35,22,31,0,"88,56","0,25%",,Brief,,4809,13.5,Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"25,04,2031",,,Nein,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-04-25,24000000.0,24000000.0,EUR,EUR,"25,04,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2br63-landesbank-baden-wuerttemberg-0-71-22-26,de000lb2br63,landesbank-baden-wuerttemberg,0-71-22-26,0.71,22,26,0,"97,36","0,07%",,Brief,,1072,"0,710%",Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"14,04,2026",,,Nein,50000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2022-04-14,24000000.0,24000000.0,EUR,EUR,"14,04,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb2zx75-landesbank-baden-wuerttemberg-2-736-22-27,de000lb2zx75,landesbank-baden-wuerttemberg,2-736-22-27,2.736,22,27,0,"94,46","-0,04%",,Brief,,2422,27.36,Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"05,10,2027",,,,1000.0,WOLFGANG STEUBING AG,Fortlaufende Auktion,2022-10-05,24000000.0,24000000.0,EUR,EUR,"24,03,2023",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/it0005549479-banco-bpm-s-p-a-6-23-28,it0005549479,banco-bpm-s-p-a,6-23-28,6.0,23,28,0,"106,41","0,05%",,Brief,,,60,"Banco BPM S,p,A,",WÃ¤hrungsanleihen,"14,06,2028",Special call,,Nein,150000.0,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2023-06-14,750000000.0,750000000.0,EUR,EUR,"14,12,2023",False,False,False,True,False,False
https://www.boerse-frankfurt.de/anleihe/xs2294835017-intesa-sanpaolo-s-p-a-1-9-21-29,xs2294835017,intesa-sanpaolo-s-p-a,1-9-21-29,1.9,21,29,0,"85,00","-0,06%",,Brief,,,19,"Intesa Sanpaolo S,p,A,",WÃ¤hrungsanleihen,"08,02,2029",,,,2000.0,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2021-02-08,200000000.0,200000000.0,USD,USD,"28,12,2021",False,True,False,False,False,False
